yr_district_id,winner_votes,totalvotes,year_x,district_id_x,winner_voteshare,total_dem_votes,total_rep_votes,total_dem_vote_share,total_rep_vote_share,dL1_winner,incumbent_in_race,dL2_winner,dL3_winner,dL4_winner,dL5_winner,dL6_winner,dL7_winner,dL8_winner,dL9_winner,dL10_winner,incumbent_L5_races,incumbent_L4_races,incumbent_L3_races,incumbent_L2_races,incumbent_L10_races,rep_L5_wins,rep_L10_wins,dem_L10_wins,dem_L5_wins,rep_L4_wins,rep_L3_wins,rep_L2_wins,rep_L1_wins,dem_L4_wins,dem_L3_wins,dem_L2_wins,dem_L1_wins,rep_L5_voteshare,rep_L10_voteshare,rep_L4_voteshare,rep_L3_voteshare,rep_L2_voteshare,rep_L1_voteshare,dem_L10_voteshare,dem_L5_voteshare,dem_L4_voteshare,dem_L3_voteshare,dem_L2_voteshare,dem_L1_voteshare,target,top_dem_votes,top_rep_votes,dem_incumbent_in_race,rep_incumbent_in_race,malepop_share,femalepop_share,m18_below_share,f18_below_share,18_below_share,m18_29_share,f18_29_share,18_29_share,m30_44_share,f30_44_share,30_44_share,m45_59_share,f45_59_share,45_59_share,m60_74_share,f60_74_share,60_74_share,m75_above_share,f75_above_share,75_above_share,white_share,black_share,asian_share,hispanic_share,otherrace_share,native_share,nativeinstate_share,nativeoutofstate_share,foreignborn_share,hs_below_share,hs_share,somecollege_share,college_share,graddeg_share,samehouse_share,samecounty_share,samestate_share,diffstate_share,liveabroad_share,m18_above,f18_above,18_above_share,ptransport_share,walktowork_share,workathome_share,inschool_share,incollege_share,ingradschool_share,m25_above,f25_above,m_college_share,m_graddeg_share,m_phd_share,f_college_share,f_graddeg_share,f_phd_share,poverty_share,hhinc_10k_less_share,hhinc_30k_less_share,hhinc_50k_less_share,hhinc_75k_more_share,hhinc_100k_more_share,hhinc_125k_more_share,hhinc_150k_more_share,hhinc_200k_more_share,lfpr,unemp_rate,armedforce_share,naturalresourcesemp_share,bluecollaremp_share,vacanthousing_share,renter_share,mortgage_share,housevalue_10k_less_share,housevalue_50k_less_share,housevalue_100k_less_share,housevalue_300k_more_share,housevalue_500k_more_share,housevalue_750k_more_share,housevalue_1m_more_share,mpop_share,fpop_share,median_household_income_scaled,income_lowest_quintile_scaled,income_second_quintile_scaled,income_third_quintile_scaled,income_fourth_quintile_scaled,income_highest_quintile_scaled,income_top_5_percent_scaled,median_gross_rent_scaled,median_monthly_owner_costs_scaled
2014-NC-04,169946,227362,2014,NC-04,0.7474687940000001,169946,57416,0.7474687940000001,0.252531206,1,1,1,1,1,1,1,1,1,1,0,5,4,3,2,9,0,0,10,5,0,0,0,0,4,3,2,1,0.330614422,0.366120612,0.325742063,0.31205467600000003,0.253890895,0.255250585,0.633441391,0.669385578,0.674257937,0.6879453240000001,0.746109105,0.744749415,1,169946.0,57416.0,1,0,0.4868710401383266,0.5131289598616734,0.2343677006898937,0.20726979750065508,0.22046298181196736,0.2259434096182485,0.22056731162467216,0.22318477804669026,0.23233647609633215,0.22400556389541249,0.2280616437839753,0.17494857414227866,0.18005030035729416,0.1775664176084886,0.0976536387827106,0.11619284579046743,0.1071666427912611,0.034750200670536406,0.0519141808314987,0.016918931580854474,0.5690212842957635,0.2976521680124856,0.05806749954134089,0.11948132566304515,0.07525904815041003,0.8630406208610728,0.4559448503263391,0.38705676566163777,0.13695937913892722,0.10773422803552447,0.1874254931399858,0.2948954603912234,0.2344032306370251,0.17554158779624124,0.7716958323594681,0.11920864339945565,0.04605691394047233,0.03783874802399604,0.014091515686141459,296645,323709,1.9582387764350393e-06,0.02699750272464681,0.027279494142962032,0.05162729372073704,156390.44170853644,52280.51875311486,12870.561231235577,243376,267483,0.22505094997041614,0.12694349483926107,0.04519344553283808,0.2429126337000856,0.1526414762807356,0.02599791388611613,0.1728051590981631,0.07152592746073731,0.29768745892431064,0.5210776965886539,0.3134281487045173,0.20733874857955006,0.1321220793768474,0.0935926780863828,0.05179988409775933,0.6732384498577686,0.06657633887185338,0.02279426624204709,0.0769298896257016,0.08716285283057859,0.09750417820787023,0.5007300546165028,0.7235742307817009,0.032123982751353634,0.058003436760367025,0.15812988360405927,0.24513828097137114,0.08523165710209772,0.02941348117887365,0.013876730538533864,0.4868710401383266,0.5131289598616734,-0.5316093933155978,-0.32198693108254384,-0.4103023632231367,-0.5401478980822727,-0.41842757121675594,0.03561974860657893,0.24075096127940462,-0.2278549433641179,-0.13243435259606157
2016-NC-04,279380,409541,2016,NC-04,0.682178341,279380,130161,0.682178341,0.317821659,1,1,1,1,1,1,1,1,1,1,1,5,4,3,2,10,0,0,10,5,0,0,0,0,4,3,2,1,0.324157982,0.352713771,0.313496421,0.27520115,0.285176432,0.252531206,0.647263826,0.675842018,0.686503578,0.72479885,0.714823568,0.7474687940000001,1,279380.0,130161.0,1,0,0.482956960303743,0.5170430396962571,0.23173951305368146,0.21057102148180626,0.22079449182557448,0.2049354649457319,0.19855143942715184,0.2016346489861068,0.2251368925393566,0.2254539310244045,0.2253008150813665,0.197362374107754,0.19319240464708465,0.19520632042236893,0.1078102082722206,0.1231687490866579,0.11575123490021627,0.0330155470812555,0.04906245433289493,0.015945146183915522,0.6192646794926284,0.21949465899753487,0.08861412555842046,0.10203392551875254,0.07262653595141624,0.8457366427714655,0.4366883423530634,0.3946863872911531,0.15426335722853446,0.07711962626820963,0.13278355294830874,0.2455770910971239,0.3188131875969545,0.2257065420894032,0.780585621322453,0.1118635423455076,0.04804659091982357,0.03666567496859623,0.012064479264065585,314280,345732,1.8389971871954217e-06,0.026640127598434017,0.02310524673863851,0.08146922742311799,154292.62720752184,42633.6580379942,15778.497925881968,264792,296038,0.32207921689477026,0.1831588567630442,0.04763361430858938,0.31589187874529623,0.1935393429221924,0.02761807605780339,0.10673386601686832,0.0463014508078185,0.17827053756083908,0.3477087188418417,0.4714270164362687,0.3235068186412477,0.2248301170909204,0.16545740098586512,0.08751807678551991,0.7119099970358835,0.04315433917585414,0.0010046524731022425,0.05342228872073487,0.06080525883319639,0.09086668004964897,0.4407345783638371,0.7512859438688977,0.0091253357356155,0.024545540485683626,0.05777154963882355,0.4007584983512114,0.1204588803808062,0.033554098615907337,0.006584032608756096,0.482956960303743,0.5170430396962571,0.6418001137876748,0.9786529113004724,0.7464295625338008,0.6034407442782687,0.4990482268251128,0.6638399844290069,0.6809722580715347,0.1594714857942177,0.17393243633387634
2018-NC-04,247067,341403,2018,NC-04,0.723681397,247067,94336,0.723681397,0.276318603,1,1,1,1,1,1,1,1,1,1,1,5,4,3,2,10,0,0,10,5,0,0,0,0,4,3,2,1,0.306060858,0.337771713,0.275480513,0.282223823,0.297070131,0.317821659,0.662205884,0.6939391420000001,0.724519487,0.7177761770000001,0.7029298690000001,0.682178341,1,247067.0,82052.0,1,0,0.4890445553343986,0.5109554446656014,0.2333396230471036,0.20205243798450495,0.21735326549110856,0.2069873146823416,0.2012294510448505,0.20404530290712344,0.22576091603709816,0.2249909128525413,0.22536747871753895,0.1920544195589398,0.19367397372385586,0.19288193957743446,0.11022683574054214,0.12695487974103345,0.11877412090119893,0.031630890933974726,0.05109834465321388,0.015468974678712697,0.6068117892218703,0.2220419481745209,0.0925459990842234,0.10772289348023137,0.0786002635193855,0.8348565127601321,0.4266876454262567,0.3904011662134507,0.16514348723986805,0.08047240444450687,0.14562818693899338,0.227299863742994,0.31099432496593576,0.23560521990757,0.7883131021464682,0.1044020352667433,0.045591423471914624,0.040649266911496736,0.01059333912702195,320980,349047,1.8275909690509463e-06,0.023279001963888674,0.019442065284158254,0.09141815256040904,152959.7249505167,41242.91996277773,14696.333456649121,270897,298615,0.3084013481138588,0.18580862837166892,0.04239618748085065,0.3133466168812685,0.21241397786447436,0.02990472682216232,0.10893302682851616,0.04028548387583928,0.17011842808687747,0.34069897036126456,0.4735764315723662,0.3411792066737745,0.2429150042133941,0.16932105458686084,0.08675665308514076,0.7050401556038716,0.03390581374983258,0.0015840850879990124,0.06864296132492707,0.06895760797967443,0.07811416685925583,0.4198684937795806,0.7412351489530077,0.006513114737028437,0.03230005102200194,0.05520268229953039,0.4120651415600237,0.1422889094828035,0.03942230598623448,0.011797536366192195,0.4890445553343986,0.5109554446656014,0.4528468289439648,1.1067038976558834,0.6793206978620304,0.47635984113094626,0.5254262225831489,0.3176745347050786,0.1594680093182552,0.18584144910677872,0.131504618553604
2012-NC-05,200945,349197,2012,NC-05,0.575448815,148252,200945,0.424551185,0.575448815,1,1,1,1,1,0,0,0,0,0,0,4,4,3,2,4,5,10,0,0,4,3,2,1,0,0,0,0,0.595563815,0.657676681,0.5973901620000001,0.605995897,0.6171514229999999,0.658854032,0.341842628,0.404436185,0.402609838,0.394004103,0.382848577,0.34114596799999997,0,148252.0,200945.0,0,1,0.4854951119627038,0.5145048880372962,0.23047654517256905,0.20413221189781194,0.21692225693062286,0.15937275915930604,0.1567387102442453,0.15801752811717795,0.19548746796813768,0.18676517255577674,0.1909998043435727,0.2146676746396589,0.2173581224085162,0.21605192316774505,0.1455622321413682,0.1546747023973438,0.15025064263016213,0.05443332091896008,0.08033108049630602,0.026427219629171016,0.8244988834090097,0.12308408503633138,0.015351608093429316,0.0874989036493297,0.03706542346122967,0.9339140056268088,0.6422334518516519,0.2850808600786674,0.06608599437319101,0.1688354935194417,0.2804526420737787,0.29239680957128616,0.17055234297108673,0.08776271186440678,0.862610056740364,0.0713295866251965,0.03591712263609929,0.018038173243646226,0.0014289665967251162,276873,303462,2.1122679857907814e-06,0.006137537474683427,0.014257308717519375,0.039884759577205546,118470.06353052535,31845.71283706953,4460.86563441569,238722,262778,0.15937366476487294,0.07121254010941598,0.0199478891765317,0.18070766959182274,0.07604137332653417,0.008634665002397459,0.18660495617970704,0.08437277113839786,0.3717900207273665,0.5836980434571506,0.24598260776388886,0.1448337290173085,0.0815365709100285,0.05579311476397925,0.02863992981492705,0.6122783338143851,0.09747464693868092,0.0007275442248792876,0.0911995248337368,0.17811085412935682,0.15006047841987674,0.3240367132223186,0.6121544169733837,0.0292863193457143,0.0981973458034666,0.2735387800999658,0.1381539513248691,0.04130401398927027,0.014132927789804281,0.009407090737062154,0.4854951119627038,0.5145048880372962,-0.8787383927780775,-0.7382319390374499,-0.8377517268008966,-0.8698908551076279,-0.8073787609930773,-0.4882938317270299,-0.27544419384779917,-0.9235000066680844,-0.8963558413373226
2014-NC-05,139279,228252,2014,NC-05,0.610198377,88973,139279,0.389801623,0.610198377,1,1,1,1,1,1,0,0,0,0,0,5,4,3,2,5,5,10,0,0,4,3,2,1,0,0,0,0,0.599951805,0.661413928,0.607046517,0.614833741,0.592823596,0.575448815,0.33810538,0.400048195,0.392953483,0.385166259,0.407176404,0.424551185,0,88973.0,139279.0,0,1,0.4849520082427726,0.5150479917572274,0.2287076000406787,0.20913495132063167,0.2186267466240488,0.16903088555824608,0.16038570829645502,0.16457820437117535,0.1831777190807719,0.17422348514257024,0.17856585887317672,0.21369497041176164,0.2098647536528936,0.21172222496211174,0.15090963562352436,0.1656910089387846,0.158522752264963,0.054479189285017326,0.08070009264866487,0.02641989981791343,0.8151094393341802,0.12933315383354238,0.013715738977091116,0.08831123131080611,0.04184166785518632,0.935196132401534,0.6562667864516757,0.271069121193016,0.06480386759846607,0.14892549379081998,0.2903616457191625,0.3009170542053711,0.16529299506505513,0.0945028112195912,0.8464303756299709,0.08231309473190329,0.039266467883977384,0.019424632080966845,0.00276180866477481,280617,305595,2.08222971881894e-06,0.004059808203801762,0.015726800224494276,0.03658097655010858,123611.73975662564,32643.956628340216,5402.784467951592,240599,265587,0.15067809924397027,0.08350408771441277,0.01571078849039273,0.17853283481495705,0.0812878642403431,0.008946221012323645,0.18565032463248085,0.08472191237794519,0.3370754895062893,0.5531790022823606,0.26125993170078765,0.14784548590256208,0.08798585966056321,0.05467712319599128,0.02609441765483157,0.6064694432475001,0.09245313862249346,0.000827562176052964,0.08142517105390285,0.17726805617770286,0.17301972048455402,0.3241192318912704,0.6051551836204095,0.028995368865778363,0.10386029411764706,0.2825956694832629,0.1306467338316542,0.035398724406889834,0.012689917127071824,0.00820096685082873,0.4849520082427726,0.5150479917572274,-0.7570391683187376,-0.5816257663084267,-0.7232313846465189,-0.7585884370727051,-0.8025681079097371,-0.7273350460331345,-0.6463571242816866,-0.9215246822488041,-0.8143664863651148
2016-NC-05,207625,355512,2016,NC-05,0.584016855,147887,207625,0.415983145,0.584016855,1,1,1,1,1,1,1,0,0,0,0,5,4,3,2,6,5,10,0,0,4,3,2,1,0,0,0,0,0.602440584,0.655737749,0.60712952,0.589888016,0.5971076160000001,0.610198377,0.344262251,0.397559416,0.39287048,0.410111984,0.402892384,0.389801623,0,147887.0,207625.0,0,1,0.48748322755154205,0.512516772448458,0.2281349924770557,0.20092255187406333,0.2141881602487647,0.1651852883431227,0.15989081058337382,0.16247177968989607,0.17656664291000046,0.17531602336508068,0.1759256794172772,0.2138427636375552,0.20181861154904046,0.20768018401772026,0.1574411612913796,0.17717307457554046,0.16755409780201055,0.05882915134088632,0.08487892805290129,0.02867833755607862,0.7901393976827398,0.1468654157437383,0.016423688021809508,0.0948907927244846,0.04657149855171239,0.9376264589367864,0.6457379344862839,0.28347967072755154,0.0623735410632135,0.14106499269229794,0.2909226437295233,0.3046989792632977,0.1677707898757593,0.09554259443912166,0.8617031755835747,0.06606880431078549,0.03879493951269381,0.021134616203782583,0.0031721225932867607,282667,307660,2.0911548704646246e-06,0.0057569613943153795,0.018565744559914648,0.044037411130328,116042.44276707276,30207.98109399788,4651.984529236888,244026,268447,0.15953218099710684,0.08018817666969913,0.015588502864448869,0.17525992095273926,0.08723509668575175,0.00809470770766669,0.17143572158800474,0.08850386013247159,0.3347833210179114,0.5470554996439115,0.2796146888990681,0.1543584891150617,0.09354928230624944,0.06287886640163433,0.035675715436851975,0.5825128016058334,0.057499682843973325,0.002188510040985336,0.10271207016370944,0.1630672871381194,0.1750390299606666,0.3276515214840028,0.5775730028644176,0.02049848822406111,0.09542091024824953,0.2668533179503501,0.13625875238701465,0.0420562141947804,0.010841024824952259,0.003953492998090388,0.48748322755154205,0.512516772448458,-0.9225380132926346,-0.9568714853815316,-0.9342144970712266,-0.9415974822997984,-0.8977712335297914,-0.48883410252729315,-0.042332464875969755,-1.0017877589184008,-0.9373431458285525
2018-NC-05,159917,280385,2018,NC-05,0.570347914,120468,159917,0.429652086,0.570347914,1,1,1,1,1,1,1,1,0,0,0,5,4,3,2,7,5,10,0,0,4,3,2,1,0,0,0,0,0.599773199,0.644428156,0.58500299,0.588187715,0.577182384,0.584016855,0.35557184399999997,0.400226801,0.41499701,0.411812285,0.422817616,0.415983145,0,120468.0,159917.0,0,1,0.4818164076922266,0.5181835923077734,0.22253542712330115,0.20210546137442809,0.2119489540808253,0.1645849183629905,0.1598104728508975,0.16211087903625646,0.18174155304626732,0.1726203502486144,0.17701509541441185,0.2121522285288918,0.2071133753034521,0.20954117746342185,0.15847651054466635,0.17239132979454322,0.1656869415698809,0.060509362393882826,0.08595901042806467,0.029154516966531683,0.7934256885766428,0.1455346688186335,0.018328639091954386,0.09828633817525873,0.042711003512769394,0.9321576632171904,0.6434235788052365,0.2783724695929196,0.06784233678280957,0.14159891598915988,0.2786049885994611,0.3070142103687326,0.17673906200818382,0.09604282303446264,0.8813477747186093,0.059676202833423,0.0279070012764117,0.016164804793400638,0.004409422239100394,284084,313555,2.0772797550321618e-06,0.0051661168708765325,0.016938619227144205,0.055413524976437326,114307.90521678489,26804.04721164374,5657.757608994,246382,274646,0.16005227654617624,0.07785471341250579,0.018528139230950317,0.1917085994334525,0.08680628882270268,0.008931497272853054,0.1635864004135152,0.08851382209923972,0.33228447465276845,0.5251121618354243,0.29929411922735943,0.18181970824490234,0.1191568385138221,0.07702562931520834,0.040086102678451495,0.5853086194449872,0.04593132688964376,0.0017052086121312625,0.11086839124097077,0.16273961255953515,0.18622909783538427,0.3157590736909975,0.5720960364357368,0.01675042698129135,0.08226506213313964,0.2656707041755826,0.16026031135279453,0.04278647009167828,0.01261312550305267,0.005432968845089224,0.4818164076922266,0.5181835923077734,-0.9339591075856064,-0.9804364332566096,-0.9617441699479723,-0.9050492036973328,-0.8425439454839868,-0.4919902979720594,-0.24094588907298578,-1.0499506411272026,-1.0057081467098206
2012-NC-06,222116,364583,2012,NC-06,0.609233014,142467,222116,0.39076698600000004,0.609233014,1,1,1,1,1,1,1,1,1,1,1,5,4,3,2,10,5,10,0,0,4,3,2,1,0,0,0,0,0.6942130479999999,0.821424904,0.684891508,0.677096255,0.6806579779999999,0.752082942,0.178281258,0.305786952,0.315108492,0.322903745,0.319342022,0.247917058,0,142467.0,222116.0,0,1,0.4855102387834917,0.5144897612165084,0.22337574979292096,0.20486570139544644,0.2138525194127983,0.14389631037952447,0.13903053194837894,0.141392917196352,0.20053868347759374,0.18756426398069456,0.1938634774887113,0.23028857646359024,0.2269672647151401,0.2285797955752045,0.14622004302796818,0.15559752386947853,0.15104466090692922,0.0556806368584024,0.0859747140908614,0.02703363532105555,0.7792784403904962,0.1562807858505869,0.02064625657552031,0.061153350985012275,0.043794517183396615,0.9333824557425986,0.630931463442941,0.2952310777510573,0.06661754425740142,0.13626604673094056,0.29053883004523906,0.3019500534327395,0.18204428057116026,0.08920078921992065,0.8746177493839457,0.06465129837005368,0.03232092587644365,0.014897315271401309,0.0043467934132787045,279403,303137,2.121114469804067e-06,0.004573212476380864,0.010381770438730209,0.04214779722077693,114711.63947943506,29863.365486695555,4372.17281572653,246928,270545,0.1723012376077237,0.07722089030000648,0.012659560681656192,0.1909368127298601,0.07968729786172356,0.00889316010275555,0.13860886416574225,0.07371758041948588,0.3124142406196981,0.5317926498719101,0.29077414950352504,0.1746179271746551,0.10173174803809576,0.06035094597243532,0.030596243147698775,0.6143851585398348,0.09256908160663227,0.0008240134877997214,0.10723956470648342,0.14332669153085031,0.09794428879343196,0.2814834091508216,0.6563859660675733,0.018179765662115058,0.08602110075776463,0.2850907106806711,0.12743239620129915,0.032384912440792286,0.014228665233608813,0.00587020635092357,0.4855102387834917,0.5144897612165084,-0.4780678552286128,-0.2235431159545685,-0.3663689548451973,-0.47126520919101983,-0.45035040391684017,-0.4063296422513029,-0.3548604589852365,-0.8010171674429849,-0.6904071991548952
2014-NC-06,147312,251070,2014,NC-06,0.586736767,103758,147312,0.41326323299999995,0.586736767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,4,3,2,1,0,0,0,0,0.66526056,0.780098581,0.654506383,0.649350908,0.59798489,0.609233014,0.219607582,0.33473944,0.34549361700000003,0.35064909200000005,0.40201511,0.39076698600000004,0,103758.0,147312.0,0,0,0.4802523567418706,0.5197476432581294,0.2216665517954373,0.2059838748710372,0.21351551742400168,0.1499758770418361,0.1396135573359147,0.1445900857959962,0.18375353229030256,0.1835335175962604,0.18363918017159198,0.2288538148735268,0.2235635770783712,0.2261042262472196,0.15727065959059894,0.16210467323050273,0.15978312678741655,0.0584795644082983,0.08520079988791379,0.02808506143522917,0.7713232178794619,0.1572224870246796,0.0250582565406207,0.07188857112594005,0.046396038555237794,0.9323390001059209,0.6247166613706175,0.29890106980192777,0.06766099989407902,0.12738637096988495,0.2864727073945707,0.3027127471784924,0.18352991196668475,0.0998982624903672,0.8860078381527381,0.05692590827242878,0.028054496345726092,0.01661767821205381,0.0031352610952229635,282321,311695,2.08181015429182e-06,0.004664645810647753,0.011457076429559431,0.044971894405368015,112115.01754426133,25836.493798178344,5624.067414761989,247131,279715,0.17549801522269565,0.08232880537043108,0.021268072398849192,0.1906261730690167,0.0873460486566684,0.009284450243998356,0.13389736256752466,0.06800561523519688,0.30097727984271955,0.5104578705870075,0.3125241963447108,0.19646253648387976,0.12157253517096504,0.07575854488653387,0.033836168443590116,0.6065334618490635,0.06833668896887457,0.0013878151440965512,0.09462736477322872,0.14205440243551906,0.1130244460303194,0.2848755592511673,0.6477048586102521,0.03965597593526247,0.09597179266289126,0.27465905934744644,0.1483756772914931,0.04445762544309339,0.0130397736634232,0.006642281819166113,0.4802523567418706,0.5197476432581294,-0.4916564637082338,-0.23067106819247887,-0.4124160344249157,-0.4641255795021433,-0.42365546735884935,-0.3684027901591807,-0.3323799567781891,-0.6740533159439971,-0.6293979664212213
2016-NC-06,207983,351150,2016,NC-06,0.592291044,143167,207983,0.407708956,0.592291044,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,10,0,0,4,3,2,1,0,0,0,0,0.642063315,0.764715468,0.635085942,0.596086942,0.589513905,0.586736767,0.234990695,0.357936685,0.364914058,0.403913058,0.410486095,0.41326323299999995,0,143167.0,207983.0,0,1,0.4824693414853613,0.5175306585146386,0.2323101522691056,0.2192746690962468,0.2255638900785995,0.14768392962338575,0.13207045782400728,0.13960347928135367,0.18373009086195333,0.18077847796927596,0.1822025406979257,0.21822614228976467,0.21743476830410244,0.21781658198983356,0.1617815132438016,0.1681750310024549,0.16509035469966246,0.056268171711989064,0.08226659580391264,0.027147775503045618,0.7140935518558831,0.201426080988512,0.01522218336561924,0.09947072067647164,0.06925818378998573,0.928783705374392,0.6427436603705872,0.2784446705986056,0.0712162946256079,0.15199660732001,0.2788737514104613,0.3228631038478141,0.1612469613552545,0.08501957606646017,0.8720927948070115,0.06701061309170639,0.031916551734074136,0.016562081281901158,0.002421770525127343,282787,308488,2.028072601556073e-06,0.006872200417292849,0.008237886105315378,0.0422166129244058,119826.38930445338,25094.04488934435,3255.58678935518,251586,276610,0.15261978011495075,0.06957064383550754,0.015147901711541978,0.16909366978778784,0.07713387079281299,0.008159502548714797,0.15678901257513184,0.07476685693959254,0.3196417365508586,0.5205692751172007,0.2940673103059468,0.17966864993473,0.10863678005859198,0.06959223874386311,0.031577922971344964,0.6076959847816191,0.06199840188115269,0.00213701027966377,0.10676171146102728,0.18025092480439975,0.09676646924387272,0.3195444188286302,0.626894378387442,0.019055979405339027,0.08614150938743706,0.29060368593142016,0.15034694310330374,0.039068703118296015,0.012605352836450971,0.004019312426333154,0.4824693414853613,0.5175306585146386,-0.7798363331313964,-0.6741990545800438,-0.7500939910713826,-0.7845816508159955,-0.7605904626684734,-0.6802852649322286,-0.6124210452098341,-1.0482381287069056,-0.7918440658110808
2018-NC-06,160709,284360,2018,NC-06,0.56516036,123651,160709,0.43483964,0.56516036,1,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,5,10,0,0,4,3,2,1,0,0,0,0,0.621100825,0.721231504,0.588355296,0.5813960570000001,0.5787257020000001,0.592291044,0.27847465899999996,0.378899175,0.411644704,0.418603943,0.421274298,0.407708956,0,123651.0,160709.0,0,1,0.4840517028258556,0.5159482971741445,0.2361296288331685,0.21824326028295465,0.2269011874370565,0.14604479377231086,0.13915214485663127,0.14248854330124675,0.1789654208421143,0.1762767003757597,0.17757818009592138,0.22071362522042065,0.2095906993165713,0.21497477054073533,0.15917594942153027,0.17557309661311882,0.16763602959354418,0.05897058191045546,0.08116409855496431,0.028544916197727338,0.7138648825184178,0.20413612197578285,0.021221891728016282,0.10708272504183224,0.060777103777782976,0.9257064638941586,0.6461721224233813,0.268663163948547,0.07429353610584143,0.14777684112858055,0.29071265174188465,0.3144369072472132,0.16054795863908014,0.08652564124324151,0.8814098310315843,0.05366106908369831,0.029266953441954024,0.01983225467311,0.0051239613503941215,284172,309990,2.0111055302921053e-06,0.003144475114538573,0.007105660055206168,0.04844768219458752,118708.45089866233,25209.832129379258,3678.765699670229,251141,279118,0.1568123086234426,0.06370126741551559,0.0129170465993207,0.1639091710316067,0.08648671887875377,0.008953202588152681,0.14427893710981515,0.06352251230921138,0.30033810852053416,0.5010721730370922,0.3153718030127231,0.1934865072425704,0.12760687653553465,0.0822065819788491,0.03848186947082858,0.6150893038772937,0.05157455566842693,0.0024605973695420373,0.1169624400327626,0.19678614610554235,0.10879909455071228,0.3107140838655412,0.5984488571414791,0.028780066656698713,0.08827430533784142,0.2715416411438714,0.16515137630166254,0.049259396809931945,0.011657687465936113,0.0038875035571139865,0.4840517028258556,0.5159482971741445,-0.7383599860078023,-0.4872588724386769,-0.7113267839974473,-0.7580252379381073,-0.7357194820890284,-0.5883812434561817,-0.5241775658540309,-1.006371071194518,-0.864324938055449
2012-NC-07,168695,336736,2012,NC-07,0.500971087,168695,168041,0.500971087,0.49902891299999996,1,1,1,1,1,1,1,1,1,0,0,5,4,3,2,8,0,0,10,5,0,0,0,0,4,3,2,1,0.362782855,0.344464755,0.38644701,0.424591341,0.481108775,0.463188638,0.655191314,0.637217145,0.61355299,0.5754086589999999,0.518891225,0.536811362,1,168695.0,168041.0,1,0,0.4907609297953505,0.5092390702046495,0.23735274112365665,0.22066446593897568,0.2288544193852904,0.14415181607944494,0.1317237780848425,0.13782297356660556,0.1979757856074004,0.1945546410620128,0.1962336051400715,0.21544007618011154,0.21246024400284225,0.21392262921279304,0.15383213168276424,0.1708990033797514,0.16252324955704006,0.05124744932662223,0.06969786753157538,0.025150338943315188,0.7413140456031799,0.17413033638253586,0.0068069629168730685,0.09291945004866883,0.07774865509741112,0.936694443739744,0.6190904733229275,0.309409711605351,0.06330555626025618,0.17052337590550726,0.27856166176941205,0.316176456327156,0.1579708880031808,0.07676761799474394,0.8617737893206255,0.06354856670569968,0.038764171714919374,0.021049778419871316,0.0021563838977540226,280311,297230,2.058889699878585e-06,0.001864790116612382,0.013469328612558354,0.03997958810818303,118009.74747154086,24630.625045854627,4083.0546416192933,247964,267631,0.1492353728767079,0.06524737461889629,0.009485247858560114,0.16606446936266725,0.07116888551774644,0.007484185314855155,0.17786762339790024,0.09033732567564276,0.3284968361585852,0.533163806628239,0.2832638181078176,0.1510399454546087,0.08155023011336954,0.044686868405764836,0.022179937175397527,0.6076197431276255,0.10347562294454644,0.005899119542625272,0.1295580245705056,0.153937198819975,0.20539399015404688,0.28194888456762,0.6282894736842105,0.03242965661576622,0.12954906596387875,0.3223974885667777,0.14854953104410512,0.044352182001395235,0.016708976048368344,0.00571661111541741,0.4907609297953505,0.5092390702046495,-0.46782303938233927,-0.5190426926141408,-0.5257190008104196,-0.48043948178678153,-0.4927850715062644,-0.6094608643601053,-0.5267555335006399,-0.7806033609054683,-0.703278989291297
