Unnamed: 0,yr_district_id,winner_votes,totalvotes,year,state,winner,winner_party,writein,district_id,winner_voteshare,total_dem_votes,total_rep_votes,total_dem_vote_share,total_rep_vote_share,L1_winner,L2_winner,L3_winner,L4_winner,L5_winner,dL1_winner,dL2_winner,dL3_winner,dL4_winner,dL5_winner,incumbent_party,incumbent_L5_races,incumbent_L4_races,incumbent_L3_races,incumbent_L2_races,rep_L1_wins,rep_L5_wins,rep_L4_wins,rep_L3_wins,rep_L2_wins,dem_L1_wins,dem_L5_wins,dem_L4_wins,dem_L3_wins,dem_L2_wins,rep_L1_voteshare,rep_L5_voteshare,rep_L4_voteshare,rep_L3_voteshare,rep_L2_voteshare,dem_L1_voteshare,dem_L5_voteshare,dem_L4_voteshare,dem_L3_voteshare,dem_L2_voteshare,target,top_dem_votes,top_dem_candidate,top_rep_votes,top_rep_candidate,dem_incumbent_in_race,rep_incumbent_in_race
8892,2016-MI-12,211378,328542,2016,Michigan,DebbieDingell,democrat,FALSE,MI-12,0.643381972,215755,103593,0.65670447,0.315311284,DebbieDingell,JohnDDingell,SanderMLevin,SanderMLevin,SanderMLevin,1,0,0,0,0,democrat,1,1,1,1,0,0,0,0,0,1,5,4,3,2,0.325534695,0.307658948,0.315311926,0.335752837,0.323061249,0.650082261,0.680650388,0.672030306,0.651720044,0.66474723,1,211378,DebbieDingell,96104,JeffJones,1,0
9327,2018-MI-12,200588,294628,2018,Michigan,DebbieDingell,democrat,FALSE,MI-12,0.680817845,200588,85115,0.680817845,0.288889719,DebbieDingell,DebbieDingell,JohnDDingell,SanderMLevin,SanderMLevin,1,1,0,0,0,democrat,2,2,2,2,0,0,0,0,0,1,5,4,3,2,0.315311284,0.315311797,0.330642449,0.320477927,0.32042299,0.65670447,0.668965139,0.65296615,0.66206631,0.653393366,1,200588,DebbieDingell,85115,JeffJones,1,0
8023,2012-MI-13,235336,284270,2012,Michigan,JohnConyersJr,democrat,FALSE,MI-13,0.827860837,235336,44845,0.827860837,0.157754951,HansenClarke,CarolynCKilpatrick,CarolynCKilpatrick,CarolynCKilpatrick,CarolynCKilpatrick,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.191043155,0.138080781,0.151621902,0.13577378,0.20366067,0.802016116,0.860506422,0.846612102,0.861873063,0.792868966,1,235336,JohnConyersJr,38769,HarryTSawicki,0,0
8458,2014-MI-13,132710,166947,2014,Michigan,JohnConyersJr,democrat,FALSE,MI-13,0.79492294,132710,30771,0.79492294,0.184315981,JohnConyersJr,HansenClarke,CarolynCKilpatrick,CarolynCKilpatrick,CarolynCKilpatrick,1,0,0,0,0,democrat,1,1,1,1,0,0,0,0,0,1,5,4,3,2,0.157754951,0.152848512,0.141269073,0.188358764,0.174399053,0.827860837,0.842861849,0.853370006,0.804532923,0.814938477,1,132710,JohnConyersJr,27234,JeffGorman,1,0
8893,2016-MI-13,198771,257797,2016,Michigan,JohnConyersJr,democrat,FALSE,MI-13,0.771036901,198771,50189,0.771036901,0.194684189,JohnConyersJr,JohnConyersJr,HansenClarke,CarolynCKilpatrick,CarolynCKilpatrick,1,1,0,0,0,democrat,2,2,2,2,0,0,0,0,0,1,5,4,3,2,0.184315981,0.149878454,0.187348068,0.177704696,0.171035466,0.79492294,0.841680593,0.802130427,0.808266631,0.811391889,1,198771,JohnConyersJr,40541,JeffGorman,1,0
9328,2018-MI-13,165355,196299,2018,Michigan,RashidaTlaib,democrat,FALSE,MI-13,0.842362926,173335,0,0.883015196,0,JohnConyersJr,JohnConyersJr,JohnConyersJr,HansenClarke,CarolynCKilpatrick,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.194684189,0.188815292,0.181949569,0.178918374,0.189500085,0.771036901,0.795911722,0.798959198,0.797940226,0.782979921,1,165355,RashidaTlaib,,None,0,0
8024,2012-MI-14,270450,328792,2012,Michigan,GaryCPeters,democrat,FALSE,MI-14,0.82255651,273429,55363,0.831616949,0.168383051,JohnConyersJr,JohnConyersJr,JohnConyersJr,JohnConyersJr,JohnConyersJr,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.211067399,0.141840165,0.13710159,0.133875784,0.127294694,0.767627161,0.852871172,0.856287581,0.859022403,0.862052587,1,270450,GaryCPeters,51395,JohnHauler,0,0
8459,2014-MI-14,165272,212468,2014,Michigan,BrendaLawrence,democrat,FALSE,MI-14,0.777867726,167271,45167,0.787276202,0.212582601,GaryCPeters,JohnConyersJr,JohnConyersJr,JohnConyersJr,JohnConyersJr,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.168383051,0.143357882,0.1425026,0.140990813,0.189725225,0.831616949,0.851353455,0.852171039,0.851907374,0.799622055,1,165272,BrendaLawrence,41801,ChristinaLBarr,0,0
8894,2016-MI-14,244135,310974,2016,Michigan,BrendaLawrence,democrat,FALSE,MI-14,0.785065632,247978,62996,0.797423579,0.202576421,BrendaLawrence,GaryCPeters,JohnConyersJr,JohnConyersJr,JohnConyersJr,1,0,0,0,0,democrat,1,1,1,1,0,0,0,0,0,1,5,4,3,2,0.212582601,0.156518601,0.15888876,0.19734435,0.190482826,0.787276202,0.839192072,0.835749581,0.795506771,0.809446576,1,244135,BrendaLawrence,58103,HowardKlausner,1,0
9329,2018-MI-14,214334,264994,2018,Michigan,BrendaLawrence,democrat,FALSE,MI-14,0.80882586,214334,45899,0.80882586,0.173207695,BrendaLawrence,BrendaLawrence,GaryCPeters,JohnConyersJr,JohnConyersJr,1,1,0,0,0,democrat,2,2,2,2,0,0,0,0,0,1,5,4,3,2,0.202576421,0.167626292,0.198652368,0.194514024,0.207579511,0.797423579,0.828084381,0.795985973,0.80543891,0.792349891,1,214334,BrendaLawrence,45899,MarcSHerschfus,1,0
8025,2012-MN-01,193211,335880,2012,Minnesota,TimWalz,democrat,FALSE,MN-01,0.57523818,193211,142164,0.57523818,0.423258307,TimWalz,TimWalz,TimWalz,GilGutknecht,GilGutknecht,1,1,1,0,0,democrat,3,3,3,2,0,2,1,0,0,1,3,3,3,2,0.440483055,0.490387632,0.459242934,0.413662162,0.384882021,0.493397311,0.476978222,0.50023038,0.548590643,0.559203168,1,193211,TimWalz,142164,AllenQuist,1,0
8460,2014-MN-01,122851,226695,2014,Minnesota,TimWalz,democrat,FALSE,MN-01,0.541921966,122851,103536,0.541921966,0.456719381,TimWalz,TimWalz,TimWalz,TimWalz,GilGutknecht,1,1,1,1,0,democrat,4,4,3,2,0,1,0,0,0,1,4,4,3,2,0.423258307,0.452046009,0.416061198,0.397674116,0.431870681,0.57523818,0.51523194,0.555252527,0.564548172,0.534317746,1,122851,TimWalz,103536,JimHagedorn,1,0
8895,2016-MN-01,169071,335873,2016,Minnesota,TimWalz,democrat,FALSE,MN-01,0.503377765,169071,166524,0.503377765,0.495794541,TimWalz,TimWalz,TimWalz,TimWalz,TimWalz,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.456719381,0.424192835,0.412435432,0.440153581,0.439988844,0.541921966,0.552586415,0.55889162,0.536852486,0.558580073,1,169071,TimWalz,166524,JimHagedorn,1,0
9330,2018-MN-01,146200,291661,2018,Minnesota,JimHagedorn,republican,FALSE,MN-01,0.501266882,144885,146200,0.496758223,0.501266882,TimWalz,TimWalz,TimWalz,TimWalz,TimWalz,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.495794541,0.429107254,0.454063821,0.458590743,0.476256961,0.503377765,0.547788849,0.528483805,0.540179304,0.522649866,0,144885,DanFeehan,146200,JimHagedorn,0,0
8026,2012-MN-02,193587,358446,2012,Minnesota,JohnKline,republican,FALSE,MN-02,0.540072982,164338,193587,0.458473522,0.540072982,JohnKline,JohnKline,JohnKline,JohnKline,JohnKline,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.633056732,0.572979494,0.582910207,0.589286461,0.602954611,0.365885503,0.403436677,0.398738257,0.397271071,0.395688048,0,164338,MikeObermueller,193587,JohnKline,0,1
8461,2014-MN-02,137778,245848,2014,Minnesota,JohnKline,republican,FALSE,MN-02,0.560419446,95565,137778,0.388715792,0.560419446,JohnKline,JohnKline,JohnKline,JohnKline,JohnKline,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.540072982,0.574342762,0.576983091,0.581994068,0.586564857,0.458473522,0.41068531,0.412571684,0.416616539,0.412179513,0,95565,MikeObermueller,137778,JohnKline,0,1
8896,2016-MN-02,173970,370515,2016,Minnesota,JasonLewis,republican,FALSE,MN-02,0.469535646,167315,173970,0.45157416,0.469535646,JohnKline,JohnKline,JohnKline,JohnKline,JohnKline,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.560419446,0.573670362,0.576600412,0.57784972,0.550246214,0.388715792,0.407800505,0.409641352,0.404358272,0.423594657,0,167315,AngieCraig,173970,JasonLewis,0,0
9331,2018-MN-02,177958,337968,2018,Minnesota,AngieCraig,democrat,FALSE,MN-02,0.52655281,177958,159344,0.52655281,0.471476589,JasonLewis,JohnKline,JohnKline,JohnKline,JohnKline,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.469535646,0.555187459,0.550771201,0.523342691,0.514977546,0.45157416,0.418027914,0.416162244,0.432921158,0.420144976,1,177958,AngieCraig,159344,JasonLewis,0,1
8027,2012-MN-03,222335,382705,2012,Minnesota,ErikPaulsen,republican,FALSE,MN-03,0.580956611,159937,222335,0.417911969,0.580956611,ErikPaulsen,ErikPaulsen,JimRamstad,JimRamstad,JimRamstad,1,1,0,0,0,republican,2,2,2,2,1,4,4,3,2,0,1,0,0,0,0.588039782,0.4734782,0.59184775,0.573772139,0.536406861,0.365716621,0.495297923,0.369383192,0.374866432,0.387119169,0,159937,BrianBarnes,222335,ErikPaulsen,0,1
8462,2014-MN-03,167515,269585,2014,Minnesota,ErikPaulsen,republican,FALSE,MN-03,0.621381012,101846,167515,0.377788082,0.621381012,ErikPaulsen,ErikPaulsen,ErikPaulsen,JimRamstad,JimRamstad,1,1,1,0,0,republican,3,3,3,2,1,5,4,3,2,0,0,0,0,0,0.580956611,0.589669522,0.575568257,0.551256777,0.584498197,0.417911969,0.379088947,0.385627816,0.397383436,0.391814295,0,101846,SharonSund,167515,ErikPaulsen,0,1
8897,2016-MN-03,223075,393457,2016,Minnesota,ErikPaulsen,republican,FALSE,MN-03,0.566961574,169238,223075,0.430130866,0.566961574,ErikPaulsen,ErikPaulsen,ErikPaulsen,ErikPaulsen,JimRamstad,1,1,1,1,0,republican,4,4,3,2,1,5,4,3,2,0,0,0,0,0,0.621381012,0.584730808,0.568787836,0.596792468,0.601168812,0.377788082,0.384059869,0.392484597,0.387138891,0.397850026,0,169238,TerriEBonoff,223075,ErikPaulsen,0,1
9332,2018-MN-03,202404,363949,2018,Minnesota,DeanPhillips,democrat,FALSE,MN-03,0.556132865,202404,160839,0.556132865,0.441927303,ErikPaulsen,ErikPaulsen,ErikPaulsen,ErikPaulsen,ErikPaulsen,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.566961574,0.568422584,0.589334745,0.589766399,0.594171293,0.430130866,0.400013851,0.397886884,0.408610306,0.403959474,1,202404,DeanPhillips,160839,ErikPaulsen,0,1
8028,2012-MN-04,216685,347991,2012,Minnesota,BettyMcCollum,democrat,FALSE,MN-04,0.62267415,216685,109659,0.62267415,0.315120219,BettyMcCollum,BettyMcCollum,BettyMcCollum,BettyMcCollum,BettyMcCollum,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.346292119,0.326620505,0.323501117,0.320538172,0.329681447,0.590884343,0.641034945,0.636369662,0.65688917,0.637617301,1,216685,BettyMcCollum,109659,TonyHernandez,1,0
8463,2014-MN-04,147857,241637,2014,Minnesota,BettyMcCollum,democrat,FALSE,MN-04,0.611897185,147857,79492,0.611897185,0.328972798,BettyMcCollum,BettyMcCollum,BettyMcCollum,BettyMcCollum,BettyMcCollum,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.315120219,0.321824938,0.319183683,0.324827704,0.330706169,0.62267415,0.63363056,0.648335415,0.632636251,0.606779247,1,147857,BettyMcCollum,79492,SharnaWahlgren,1,0
8898,2016-MN-04,203299,351945,2016,Minnesota,BettyMcCollum,democrat,FALSE,MN-04,0.577644234,203299,121033,0.577644234,0.343897484,BettyMcCollum,BettyMcCollum,BettyMcCollum,BettyMcCollum,BettyMcCollum,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.328972798,0.321141506,0.325863977,0.330128379,0.322046509,0.611897185,0.641047769,0.627451484,0.608485226,0.617285668,1,203299,BettyMcCollum,121033,GregRyan,1,0
9333,2018-MN-04,216865,328614,2018,Minnesota,BettyMcCollum,democrat,FALSE,MN-04,0.659938408,216865,97747,0.659938408,0.29745233,BettyMcCollum,BettyMcCollum,BettyMcCollum,BettyMcCollum,BettyMcCollum,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.343897484,0.329470679,0.333570655,0.329330167,0.336435141,0.577644234,0.617490034,0.600774978,0.604071856,0.59477071,1,216865,BettyMcCollum,97747,GregRyan,1,0
8029,2012-MN-05,262102,351969,2012,Minnesota,KeithEllison,democrat,FALSE,MN-05,0.744673537,262102,88753,0.744673537,0.252161412,KeithEllison,KeithEllison,KeithEllison,MartinOlavSabo,MartinOlavSabo,1,1,1,0,0,democrat,3,3,3,2,0,0,0,0,0,1,5,4,3,2,0.241295837,0.235590525,0.229765832,0.224915158,0.230672179,0.676552068,0.690893434,0.678645779,0.653507084,0.69269606,1,262102,KeithEllison,88753,ChrisFields,1,0
8464,2014-MN-05,167079,236010,2014,Minnesota,KeithEllison,democrat,FALSE,MN-05,0.707931867,167079,56577,0.707931867,0.239722893,KeithEllison,KeithEllison,KeithEllison,KeithEllison,MartinOlavSabo,1,1,1,1,0,democrat,4,4,3,2,0,0,0,0,0,1,5,4,3,2,0.252161412,0.234244948,0.231726721,0.237835257,0.246728625,0.744673537,0.69185133,0.676298697,0.710021885,0.710612803,1,167079,KeithEllison,56577,DougDaggett,1,0
8899,2016-MN-05,249957,361875,2016,Minnesota,KeithEllison,democrat,FALSE,MN-05,0.690727461,249957,80660,0.690727461,0.222894646,KeithEllison,KeithEllison,KeithEllison,KeithEllison,KeithEllison,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.239722893,0.233325956,0.238307166,0.244393381,0.245942153,0.707931867,0.682625331,0.709499381,0.709719157,0.726302702,1,249957,KeithEllison,80660,FrankNelsonDrake,1,0
9334,2018-MN-05,267703,343358,2018,Minnesota,IlhanOmar,democrat,FALSE,MN-05,0.779661461,267703,74440,0.779661461,0.216799958,KeithEllison,KeithEllison,KeithEllison,KeithEllison,KeithEllison,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.222894646,0.235224662,0.239018697,0.23825965,0.23130877,0.690727461,0.705744997,0.704971233,0.714444288,0.699329664,1,267703,IlhanOmar,74440,JenniferZielinski,0,0
8030,2012-MN-06,179240,355153,2012,Minnesota,MicheleBachmann,republican,FALSE,MN-06,0.504683897,174944,179240,0.492587702,0.504683897,MicheleBachmann,MicheleBachmann,MicheleBachmann,MarkRKennedy,MarkRKennedy,1,1,1,0,0,republican,3,3,3,2,1,5,4,3,2,0,0,0,0,0,0.525125868,0.520603909,0.507402886,0.496565422,0.494593325,0.397924206,0.412611649,0.428108981,0.417667778,0.416129316,0,174944,JimGraves,179240,MicheleBachmann,0,1
8465,2014-MN-06,133328,236846,2014,Minnesota,TomEmmer,republican,FALSE,MN-06,0.562931187,90926,133328,0.383903465,0.562931187,MicheleBachmann,MicheleBachmann,MicheleBachmann,MicheleBachmann,MarkRKennedy,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.504683897,0.506859088,0.498595041,0.497956849,0.514904883,0.492587702,0.441004725,0.436397759,0.441615444,0.445255954,0,90926,JoePerske,133328,TomEmmer,0,0
8900,2016-MN-06,235385,358930,2016,Minnesota,TomEmmer,republican,FALSE,MN-06,0.655796395,123010,235385,0.342713064,0.655796395,TomEmmer,MicheleBachmann,MicheleBachmann,MicheleBachmann,MicheleBachmann,1,0,0,0,0,republican,1,1,1,1,1,5,4,3,2,0,0,0,0,0,0.562931187,0.51146227,0.514200433,0.530913651,0.533807542,0.383903465,0.4258989,0.427187449,0.424805124,0.438245584,0,123010,DavidSnyder,235385,TomEmmer,0,1
9335,2018-MN-06,192931,315726,2018,Minnesota,TomEmmer,republican,FALSE,MN-06,0.611070992,122332,192931,0.387462547,0.611070992,TomEmmer,TomEmmer,MicheleBachmann,MicheleBachmann,MicheleBachmann,1,1,0,0,0,republican,2,2,2,2,1,5,4,3,2,0,0,0,0,0,0.655796395,0.542519626,0.562134337,0.574470493,0.609363791,0.342713064,0.410292572,0.404282109,0.40640141,0.363308265,0,122332,IanTodd,192931,TomEmmer,0,1
8031,2012-MN-07,197791,327576,2012,Minnesota,CollinCPeterson,democrat,FALSE,MN-07,0.603801866,197791,114151,0.603801866,0.348471805,CollinCPeterson,CollinCPeterson,CollinCPeterson,CollinCPeterson,CollinCPeterson,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.375998042,0.325470569,0.320241685,0.314184213,0.326333202,0.552043368,0.656803161,0.657827653,0.656871901,0.637002681,1,197791,CollinCPeterson,114151,LeeByberg,1,0
8466,2014-MN-07,130546,240835,2014,Minnesota,CollinCPeterson,democrat,FALSE,MN-07,0.542055764,130546,109955,0.542055764,0.456557394,CollinCPeterson,CollinCPeterson,CollinCPeterson,CollinCPeterson,CollinCPeterson,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.348471805,0.325887709,0.322756111,0.333712736,0.362234924,0.603801866,0.647022495,0.643604392,0.625935742,0.577922617,1,130546,CollinCPeterson,109955,TorreyWestrom,1,0
8901,2016-MN-07,173572,330823,2016,Minnesota,CollinCPeterson,democrat,FALSE,MN-07,0.524667269,173572,156944,0.524667269,0.474404742,CollinCPeterson,CollinCPeterson,CollinCPeterson,CollinCPeterson,CollinCPeterson,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.456557394,0.349516367,0.364423901,0.393675747,0.4025146,0.542055764,0.623294666,0.604965748,0.565966999,0.572928815,1,173572,CollinCPeterson,156944,DaveHughes,1,0
9336,2018-MN-07,146672,281509,2018,Minnesota,CollinCPeterson,democrat,FALSE,MN-07,0.521020642,146672,134668,0.521020642,0.478379022,CollinCPeterson,CollinCPeterson,CollinCPeterson,CollinCPeterson,CollinCPeterson,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.474404742,0.386420069,0.413857996,0.42647798,0.465481068,0.524667269,0.588906052,0.555642067,0.556841633,0.533361517,1,146672,CollinCPeterson,134668,DaveHughes,1,0
8032,2012-MN-08,191976,353663,2012,Minnesota,RichardNolan,democrat,FALSE,MN-08,0.542821839,191976,160520,0.542821839,0.45387841,ChipCravaack,JamesLOberstar,JamesLOberstar,JamesLOberstar,JamesLOberstar,0,0,0,0,0,republican,0,0,0,0,1,1,1,1,1,0,4,3,2,1,0.481772478,0.356212019,0.367188836,0.382406355,0.401642109,0.465896254,0.628607654,0.614143048,0.592960564,0.57137778,1,191976,RichardNolan,160520,ChipCravaack,0,1
8467,2014-MN-08,129090,266083,2014,Minnesota,RichardNolan,democrat,FALSE,MN-08,0.485149371,140540,125358,0.528181056,0.471123672,RichardNolan,ChipCravaack,JamesLOberstar,JamesLOberstar,JamesLOberstar,1,0,0,0,0,democrat,1,1,1,1,0,1,1,1,1,1,4,3,2,1,0.45387841,0.384526751,0.400274369,0.419054209,0.467825444,0.542821839,0.599878807,0.580425883,0.561859133,0.504359047,1,129090,RichardNolan,125358,StewartMills,1,0
8902,2016-MN-08,179097,356971,2016,Minnesota,RichardNolan,democrat,FALSE,MN-08,0.501713024,179097,177088,0.501713024,0.496085116,RichardNolan,RichardNolan,ChipCravaack,JamesLOberstar,JamesLOberstar,1,1,0,0,0,democrat,2,2,2,2,0,1,1,1,0,1,4,3,2,2,0.471123672,0.41444423,0.432071575,0.468924853,0.462501041,0.528181056,0.569976918,0.553439613,0.512299716,0.535501448,1,179097,RichardNolan,177088,StewartMills,1,0
9337,2018-MN-08,159364,314211,2018,Minnesota,PeteStauber,republican,FALSE,MN-08,0.507187845,141950,159364,0.451766488,0.507187845,RichardNolan,RichardNolan,RichardNolan,ChipCravaack,JamesLOberstar,0,0,0,0,0,democrat,0,0,0,0,0,1,1,0,0,1,4,3,3,2,0.496085116,0.444874283,0.475714919,0.473695733,0.483604394,0.501713024,0.543094296,0.509653043,0.52423864,0.51494704,0,141950,JoeRadinovich,159364,PeteStauber,0,0
8033,2012-MO-01,267927,340583,2012,Missouri,WilliamLacyClay,democrat,FALSE,MO-01,0.786671678,267927,72656,0.786671678,0.213328322,WilliamLacyClay,WilliamLacyClay,WilliamLacyClay,WilliamLacyClay,WilliamLacyClay,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.26448893,0.241625786,0.227303751,0.222339905,0.19794984,0.73551107,0.757393062,0.771469808,0.77765174,0.802037628,1,267927,WilliamLacyClay,60832,RobynHamlin,1,0
8468,2014-MO-01,119315,163494,2014,Missouri,WilliamLacyClay,democrat,FALSE,MO-01,0.729782133,119315,44179,0.729782133,0.270217867,WilliamLacyClay,WilliamLacyClay,WilliamLacyClay,WilliamLacyClay,WilliamLacyClay,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.213328322,0.224508666,0.220087009,0.203076001,0.238908626,0.786671678,0.774510182,0.779906724,0.796915644,0.761091374,1,119315,WilliamLacyClay,35273,DanielJElder,1,0
8903,2016-MO-01,236993,314024,2016,Missouri,WilliamLacyClay,democrat,FALSE,MO-01,0.754697093,236993,77031,0.754697093,0.245302907,WilliamLacyClay,WilliamLacyClay,WilliamLacyClay,WilliamLacyClay,WilliamLacyClay,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.270217867,0.230113181,0.219861467,0.24934504,0.241773095,0.729782133,0.769881806,0.780132266,0.75065496,0.758226906,1,236993,WilliamLacyClay,62714,StevenGBailey,1,0
9338,2018-MO-01,219781,274375,2018,Missouri,WilliamLacyClay,democrat,FALSE,MO-01,0.801024146,219781,54594,0.801024146,0.198975854,WilliamLacyClay,WilliamLacyClay,WilliamLacyClay,WilliamLacyClay,WilliamLacyClay,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.245302907,0.224949755,0.248334506,0.242949699,0.257760387,0.754697093,0.775045232,0.751665493,0.757050301,0.742239613,1,219781,WilliamLacyClay,45867,RobertVroman,1,0
8034,2012-MO-02,236971,394448,2012,Missouri,AnnWagner,republican,FALSE,MO-02,0.600766134,146272,246164,0.37082708,0.624072121,ToddAkin,ToddAkin,ToddAkin,ToddAkin,ToddAkin,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.708340863,0.669103651,0.66396629,0.662778119,0.677122289,0.291632785,0.330345729,0.335345434,0.337213097,0.322864536,0,146272,GlennKoenen,236971,AnnWagner,0,0
8469,2014-MO-02,148191,231117,2014,Missouri,AnnWagner,republican,FALSE,MO-02,0.64119472,75384,155733,0.326172458,0.673827542,AnnWagner,ToddAkin,ToddAkin,ToddAkin,ToddAkin,1,0,0,0,0,republican,1,1,1,1,1,5,4,3,2,0,0,0,0,0,0.624072121,0.655987456,0.653101619,0.659438899,0.666206492,0.37082708,0.342441763,0.345616593,0.33885205,0.331229933,0,75384,ArthurLieber,148191,AnnWagner,0,1
8904,2016-MO-02,241954,413296,2016,Missouri,AnnWagner,republican,FALSE,MO-02,0.585425458,159584,253712,0.386125198,0.613874802,AnnWagner,AnnWagner,ToddAkin,ToddAkin,ToddAkin,1,1,0,0,0,republican,2,2,2,2,1,5,4,3,2,0,0,0,0,0,0.673827542,0.657246804,0.66303606,0.668746842,0.648949832,0.326172458,0.341727766,0.335682152,0.329544108,0.348499769,0,155689,BillOtto,241954,AnnWagner,0,1
9339,2018-MO-02,192477,376066,2018,Missouri,AnnWagner,republican,FALSE,MO-02,0.511817075,179351,196706,0.476913627,0.523062441,AnnWagner,AnnWagner,AnnWagner,ToddAkin,ToddAkin,1,1,1,0,0,republican,3,3,3,2,1,5,4,3,2,0,0,0,0,0,0.613874802,0.653203808,0.655028832,0.637258155,0.643851172,0.386125198,0.345770761,0.34368938,0.361041579,0.356148828,0,177611,CortVanOstran,192477,AnnWagner,0,1
8035,2012-MO-03,214843,338385,2012,Missouri,BlaineLuetkemeyer,republican,FALSE,MO-03,0.634906985,111189,227196,0.32858726,0.67141274,RussCarnahan,RussCarnahan,RussCarnahan,RussCarnahan,RichardAGephardt,0,0,0,0,0,democrat,0,0,0,0,0,0,0,0,0,1,5,4,3,2,0.495009479,0.405909455,0.405035432,0.384377904,0.40857708,0.489440382,0.5856084,0.584361886,0.602964051,0.576560976,0,111189,EricCMayer,214843,BlaineLuetkemeyer,0,0
8470,2014-MO-03,130940,191620,2014,Missouri,BlaineLuetkemeyer,republican,FALSE,MO-03,0.683331594,52021,139533,0.271480013,0.728175556,BlaineLuetkemeyer,RussCarnahan,RussCarnahan,RussCarnahan,RussCarnahan,1,0,0,0,0,republican,1,1,1,1,1,1,1,1,1,0,4,3,2,1,0.67141274,0.458310894,0.456136613,0.496188967,0.58321111,0.32858726,0.533206961,0.534369853,0.49390307,0.409013821,0,52021,CourtneyDenton,130940,BlaineLuetkemeyer,0,1
8905,2016-MO-03,249865,368333,2016,Missouri,BlaineLuetkemeyer,republican,FALSE,MO-03,0.67836713,102891,261827,0.279342334,0.710843177,BlaineLuetkemeyer,BlaineLuetkemeyer,RussCarnahan,RussCarnahan,RussCarnahan,1,1,0,0,0,republican,2,2,2,2,1,2,2,2,2,0,3,2,1,0,0.728175556,0.510544402,0.554185614,0.631532592,0.699794148,0.271480013,0.481791885,0.438297306,0.363169218,0.300033637,0,102891,KevinMiller,249865,BlaineLuetkemeyer,0,1
9340,2018-MO-03,211243,324608,2018,Missouri,BlaineLuetkemeyer,republican,FALSE,MO-03,0.650763382,106589,218019,0.328362209,0.671637791,BlaineLuetkemeyer,BlaineLuetkemeyer,BlaineLuetkemeyer,RussCarnahan,RussCarnahan,1,1,1,0,0,republican,3,3,3,2,1,3,3,3,2,0,2,1,0,0,0.710843177,0.585517127,0.651360238,0.703477158,0.719509367,0.279342334,0.406506312,0.342212497,0.293136536,0.275411174,0,106589,KatyGeppert,211243,BlaineLuetkemeyer,0,1
8036,2012-MO-04,192237,318723,2012,Missouri,VickyHartzler,republican,FALSE,MO-04,0.603147561,113120,202644,0.354916338,0.635799738,VickyHartzler,IkeSkelton,IkeSkelton,IkeSkelton,IkeSkelton,1,0,0,0,0,republican,1,1,1,1,1,1,1,1,1,0,4,3,2,1,0.53147661,0.368532788,0.379764816,0.395142903,0.436185324,0.451141049,0.624999384,0.6121504,0.595540357,0.555123506,0,113120,TeresaHensley,192237,VickyHartzler,0,1
