Unnamed: 0,yr_district_id,winner_votes,totalvotes,year,state,winner,winner_party,writein,district_id,winner_voteshare,total_dem_votes,total_rep_votes,total_dem_vote_share,total_rep_vote_share,L1_winner,L2_winner,L3_winner,L4_winner,L5_winner,dL1_winner,dL2_winner,dL3_winner,dL4_winner,dL5_winner,incumbent_party,incumbent_L5_races,incumbent_L4_races,incumbent_L3_races,incumbent_L2_races,rep_L1_wins,rep_L5_wins,rep_L4_wins,rep_L3_wins,rep_L2_wins,dem_L1_wins,dem_L5_wins,dem_L4_wins,dem_L3_wins,dem_L2_wins,rep_L1_voteshare,rep_L5_voteshare,rep_L4_voteshare,rep_L3_voteshare,rep_L2_voteshare,dem_L1_voteshare,dem_L5_voteshare,dem_L4_voteshare,dem_L3_voteshare,dem_L2_voteshare,target,top_dem_votes,top_dem_candidate,top_rep_votes,top_rep_candidate,dem_incumbent_in_race,rep_incumbent_in_race,flipped,dmargin_45_55
9041,2016-TN-07,200407,277513,2016,Tennessee,MarshaBlackburn,republican,False,TN-07,0.7221535570000001,65226,200407,0.23503763800000002,0.7221535570000001,MarshaBlackburn,MarshaBlackburn,MarshaBlackburn,MarshaBlackburn,MarshaBlackburn,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.6999943000000001,0.6960351029999999,0.704931251,0.711292545,0.705080203,0.267752538,0.28106806100000004,0.271787453,0.257665727,0.26274811800000003,0,65226.0,TharonChandler,200407.0,MarshaBlackburn,0,1,0,0
9476,2018-TN-07,170071,254384,2018,Tennessee,MarkEGreen,republican,False,TN-07,0.66856013,81661,170071,0.321014686,0.66856013,MarshaBlackburn,MarshaBlackburn,MarshaBlackburn,MarshaBlackburn,MarshaBlackburn,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.7221535570000001,0.708375712,0.7140077979999999,0.710771321,0.711073928,0.23503763800000002,0.26443749,0.252008705,0.253511291,0.251395088,0,81661.0,JustinKanew,170071.0,MarkEGreen,0,0,0,0
8172,2012-TN-08,190923,279422,2012,Tennessee,StephenLeeFincher,republican,False,TN-08,0.683278339,79490,190923,0.284480105,0.683278339,StephenLeeFincher,JohnTanner,JohnTanner,JohnTanner,JohnTanner,1,0,0,0,0,republican,1,1,1,1,1,1,1,1,1,0,4,3,2,1,0.589940563,0.277466567,0.278587391,0.28603111,0.294970281,0.388040978,0.71285811,0.715727338,0.706518399,0.6938709209999999,0,79490.0,TimothyDDixon,190923.0,StephenLeeFincher,0,1,0,0
8607,2014-TN-08,122255,172595,2014,Tennessee,StephenLeeFincher,republican,False,TN-08,0.70833454,42433,122255,0.245853008,0.70833454,StephenLeeFincher,StephenLeeFincher,JohnTanner,JohnTanner,JohnTanner,1,1,0,0,0,republican,2,2,2,2,1,2,2,2,2,0,3,2,1,0,0.683278339,0.35952558100000004,0.385342917,0.42440630100000004,0.636609451,0.284480105,0.629477892,0.601008826,0.557407315,0.33626054200000005,0,42433.0,WesBradley,122255.0,StephenLeeFincher,0,1,0,0
9042,2016-TN-08,194386,282733,2016,Tennessee,DavidKustoff,republican,False,TN-08,0.6875249790000001,70925,194386,0.250855047,0.6875249790000001,StephenLeeFincher,StephenLeeFincher,StephenLeeFincher,JohnTanner,JohnTanner,0,0,0,0,0,republican,0,0,0,0,1,3,3,3,2,0,2,1,0,0,0.70833454,0.449941242,0.49538836,0.660517814,0.695806439,0.245853008,0.5299776620000001,0.47951873899999997,0.306124697,0.26516655699999997,0,70925.0,RickeyHobson,194386.0,DavidKustoff,0,0,0,0
9477,2018-TN-08,168030,248345,2018,Tennessee,DavidKustoff,republican,False,TN-08,0.676599086,74755,168030,0.30101270399999996,0.676599086,DavidKustoff,StephenLeeFincher,StephenLeeFincher,StephenLeeFincher,JohnTanner,1,0,0,0,0,republican,1,1,1,1,1,4,4,3,2,0,1,0,0,0,0.6875249790000001,0.533815684,0.667269605,0.6930459529999999,0.6979297590000001,0.250855047,0.43378599999999995,0.292307285,0.260396053,0.248354028,0,74755.0,ErikaStottsPearson,168030.0,DavidKustoff,0,1,0,0
8173,2012-TN-09,188422,250987,2012,Tennessee,SteveCohen,democrat,False,TN-09,0.750724141,188422,59742,0.750724141,0.238028264,SteveCohen,SteveCohen,SteveCohen,HaroldFord,HaroldFord,1,1,1,0,0,democrat,3,3,3,2,0,0,0,0,0,1,5,4,3,2,0.251128555,0.121934791,0.15241848800000002,0.143586913,0.125564277,0.739969016,0.775152009,0.759415541,0.739096564,0.809254976,1,188422.0,SteveCohen,59742.0,GeorgeSFlinnJr,1,0,0,0
8608,2014-TN-09,87376,116550,2014,Tennessee,SteveCohen,democrat,False,TN-09,0.74968683,87376,27173,0.74968683,0.233144573,SteveCohen,SteveCohen,SteveCohen,SteveCohen,HaroldFord,1,1,1,1,0,democrat,4,4,3,2,0,0,0,0,0,1,5,4,3,2,0.238028264,0.16954044399999998,0.16719725,0.163052273,0.244578409,0.750724141,0.757677261,0.742003458,0.789744698,0.745346579,1,87376.0,SteveCohen,27173.0,CharlotteBergmann,1,0,0,0
9043,2016-TN-09,171631,217957,2016,Tennessee,SteveCohen,democrat,False,TN-09,0.787453489,171631,41123,0.787453489,0.18867483,SteveCohen,SteveCohen,SteveCohen,SteveCohen,SteveCohen,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.233144573,0.180386715,0.180575348,0.24076713100000002,0.23558641800000002,0.74968683,0.743540132,0.7797302309999999,0.7467933290000001,0.7502054859999999,1,171631.0,SteveCohen,41123.0,WayneAlberson,1,0,0,0
9478,2018-TN-09,145139,181476,2018,Tennessee,SteveCohen,democrat,False,TN-09,0.7997696670000001,145139,34901,0.7997696670000001,0.192317441,SteveCohen,SteveCohen,SteveCohen,SteveCohen,SteveCohen,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.18867483,0.18219524399999998,0.227744055,0.219949222,0.210909701,0.787453489,0.7812748820000001,0.756958369,0.762621487,0.76857016,1,145139.0,SteveCohen,34901.0,CharlotteBergmann,1,0,0,0
8174,2012-TX-01,178322,249658,2012,Texas,LouieGohmert,republican,False,TX-01,0.714265115,67222,182436,0.269256343,0.730743657,LouieGohmert,LouieGohmert,LouieGohmert,LouieGohmert,MaxSandlin,1,1,1,1,0,republican,4,4,3,2,1,4,4,3,2,0,1,0,0,0,1.0,0.726396198,0.799110526,0.857755147,0.937880515,0.0,0.248756008,0.16982973199999998,0.10083186300000001,2.3899999999999998e-15,0,67222.0,ShirleyJMcKellar,178322.0,LouieGohmert,0,1,0,0
8609,2014-TX-01,115084,148560,2014,Texas,LouieGohmert,republican,False,TX-01,0.774663436,33476,115084,0.225336564,0.774663436,LouieGohmert,LouieGohmert,LouieGohmert,LouieGohmert,LouieGohmert,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.730743657,0.7854371520000001,0.826002274,0.868834896,0.865371828,0.269256343,0.189715054,0.14293798300000002,0.08975211400000001,0.134628172,0,33476.0,ShirleyJMcKellar,115084.0,LouieGohmert,0,1,0,0
9044,2016-TX-01,192434,260409,2016,Texas,LouieGohmert,republican,False,TX-01,0.738968315,62847,197496,0.241339585,0.758406968,LouieGohmert,LouieGohmert,LouieGohmert,LouieGohmert,LouieGohmert,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.774663436,0.815734507,0.8452920309999999,0.835135698,0.7527035459999999,0.225336564,0.159417699,0.123648227,0.164864302,0.247296454,0,62847.0,ShirleyJMcKellar,192434.0,LouieGohmert,0,1,0,0
9479,2018-TX-01,168165,232720,2018,Texas,LouieGohmert,republican,False,TX-01,0.722606566,61263,171457,0.26324768,0.73675232,LouieGohmert,LouieGohmert,LouieGohmert,LouieGohmert,LouieGohmert,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.758406968,0.827915018,0.815953515,0.754604687,0.766535202,0.241339585,0.147186498,0.183983123,0.245310831,0.233338075,0,61263.0,ShirleyJMcKellar,168165.0,LouieGohmert,0,1,0,0
8175,2012-TX-02,159664,246328,2012,Texas,TedPoe,republican,False,TX-02,0.648176415,82524,163804,0.33501672600000004,0.664983274,TedPoe,TedPoe,TedPoe,TedPoe,JimTurner,1,1,1,1,0,republican,4,4,3,2,1,4,4,3,2,0,1,0,0,0,1.0,0.727081607,0.810971922,0.891004485,1.0,0.0,0.272918393,0.18902807800000002,0.108995515,2.16e-15,0,80512.0,JimDougherty,159664.0,TedPoe,0,1,0,0
8610,2014-TX-02,101936,150026,2014,Texas,TedPoe,republican,False,TX-02,0.6794555609999999,45774,104252,0.305107115,0.694892885,TedPoe,TedPoe,TedPoe,TedPoe,TedPoe,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.664983274,0.781774192,0.8344991820000001,0.888327758,0.8324916370000001,0.33501672600000004,0.21822580800000002,0.165500818,0.11167224199999999,0.16750836300000002,0,44462.0,NikoLetsos,101936.0,TedPoe,0,1,0,0
9045,2016-TX-02,168692,278236,2016,Texas,TedPoe,republican,False,TX-02,0.606291062,103115,175121,0.370602654,0.629397346,TedPoe,TedPoe,TedPoe,TedPoe,TedPoe,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.694892885,0.806577923,0.83996904,0.786625386,0.679938079,0.305107115,0.193422077,0.16003096,0.213374614,0.320061921,0,100231.0,PatBryan,168692.0,TedPoe,0,1,0,0
9480,2018-TX-02,139188,263392,2018,Texas,DanCrenshaw,republican,False,TX-02,0.528444296,119992,141561,0.45556433,0.537453681,TedPoe,TedPoe,TedPoe,TedPoe,TedPoe,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.629397346,0.7978547009999999,0.747318376,0.663091168,0.662145115,0.370602654,0.20214529899999997,0.252681624,0.33690883200000005,0.337854885,0,119992.0,ToddLitton,139188.0,DanCrenshaw,0,0,0,1
8176,2012-TX-03,187180,187180,2012,Texas,SamJohnson,republican,False,TX-03,1.0,0,187180,0.0,1.0,SamJohnson,SamJohnson,SamJohnson,SamJohnson,SamJohnson,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.686410922,0.72660349,0.719083322,0.652329524,0.653038446,0.31344496,0.25723663,0.260716828,0.347622437,0.346889495,0,,None,187180.0,SamJohnson,0,1,0,0
8611,2014-TX-03,113404,138280,2014,Texas,SamJohnson,republican,False,TX-03,0.8201041370000001,24876,113404,0.17989586300000002,0.8201041370000001,SamJohnson,SamJohnson,SamJohnson,SamJohnson,SamJohnson,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,1.0,0.7752666579999999,0.7392471429999999,0.7686922970000001,0.8432054609999999,0.0,0.208573462,0.260716828,0.231259663,0.15672248,0,24876.0,PaulBlair,113404.0,SamJohnson,0,1,0,0
9046,2016-TX-03,193684,316467,2016,Texas,SamJohnson,republican,False,TX-03,0.612019579,112335,204132,0.354965921,0.645034079,SamJohnson,SamJohnson,SamJohnson,SamJohnson,SamJohnson,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.8201041370000001,0.755418542,0.781545257,0.83550502,0.9100520679999999,0.17989586300000002,0.244552635,0.21841871300000001,0.16444694099999999,0.089947932,0,109420.0,AdamPBell,193684.0,SamJohnson,0,1,0,0
9481,2018-TX-03,169520,312511,2018,Texas,VanTaylor,republican,False,TX-03,0.5424449060000001,138234,174124,0.44233323,0.5571771870000001,SamJohnson,SamJohnson,SamJohnson,SamJohnson,SamJohnson,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.645034079,0.754243022,0.7878872840000001,0.8217127390000001,0.732569108,0.354965921,0.245728155,0.21207668600000001,0.178287261,0.267430892,0,138234.0,LorieBurch,169520.0,VanTaylor,0,0,0,1
8177,2012-TX-04,182679,250343,2012,Texas,RalphMHall,republican,False,TX-04,0.7297148309999999,60214,189941,0.24052599800000002,0.758723032,RalphMHall,RalphMHall,RalphMHall,RalphMHall,RalphMHall,1,1,1,1,1,republican,5,4,3,2,1,4,4,3,2,0,1,0,0,0,0.757260342,0.649451976,0.706367367,0.709985668,0.732214947,0.219957485,0.345991589,0.28793709,0.28242027399999997,0.25639396600000003,0,60214.0,VaLindaHathcox,182679.0,RalphMHall,0,1,0,0
8612,2014-TX-04,115085,115085,2014,Texas,JohnRatcliffe,republican,False,TX-04,1.0,0,115085,0.0,1.0,RalphMHall,RalphMHall,RalphMHall,RalphMHall,RalphMHall,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.758723032,0.7168385,0.7221700090000001,0.7410509759999999,0.7579916870000001,0.24052599800000002,0.278454872,0.271946705,0.251104643,0.230241742,0,,None,115085.0,JohnRatcliffe,0,0,0,0
9047,2016-TX-04,216643,246220,2016,Texas,JohnRatcliffe,republican,False,TX-04,0.8798757209999999,0,246220,0.0,1.0,JohnRatcliffe,RalphMHall,RalphMHall,RalphMHall,RalphMHall,1,0,0,0,0,republican,1,1,1,1,1,5,4,3,2,0,0,0,0,0,1.0,0.777736007,0.805788232,0.838661125,0.8793615159999999,0.0,0.21755736399999998,0.18832848300000002,0.153494494,0.12026299900000001,0,,None,216643.0,JohnRatcliffe,0,1,0,0
9482,2018-TX-04,188667,249245,2018,Texas,JohnRatcliffe,republican,False,TX-04,0.756954001,57400,191845,0.230295492,0.769704508,JohnRatcliffe,JohnRatcliffe,RalphMHall,RalphMHall,RalphMHall,1,1,0,0,0,republican,2,2,2,2,1,5,4,3,2,0,0,0,0,0,1.0,0.844630585,0.878995843,0.919574344,1.0,0.0,0.150662786,0.115120871,0.080175333,2.11e-15,0,57400.0,CatherineKrantz,188667.0,JohnRatcliffe,0,1,0,0
8178,2012-TX-05,134091,208230,2012,Texas,JebHensarling,republican,False,TX-05,0.643956202,69178,139052,0.33221918100000003,0.667780819,JebHensarling,JebHensarling,JebHensarling,JebHensarling,JebHensarling,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.7248148320000001,0.7262675609999999,0.760019459,0.7896391770000001,0.8624074159999999,0.275185168,0.273732439,0.239980542,0.210360823,0.137592584,0,69178.0,LindaSMrosko,134091.0,JebHensarling,0,1,0,0
8613,2014-TX-05,88998,104262,2014,Texas,JebHensarling,republican,False,TX-05,0.853599586,0,104262,0.0,1.0,JebHensarling,JebHensarling,JebHensarling,JebHensarling,JebHensarling,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.667780819,0.741571731,0.7591745879999999,0.7975318840000001,0.696297825,0.33221918100000003,0.258428269,0.240825412,0.202468116,0.303702175,0,,None,88998.0,JebHensarling,0,1,0,0
9048,2016-TX-05,155469,192875,2016,Texas,JebHensarling,republican,False,TX-05,0.80606092,0,192875,0.0,1.0,JebHensarling,JebHensarling,JebHensarling,JebHensarling,JebHensarling,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,1.0,0.80733967,0.848148913,0.7975318840000001,0.8338904090000001,0.0,0.19266033,0.151851087,0.202468116,0.166109591,0,,None,155469.0,JebHensarling,0,1,0,0
9483,2018-TX-05,130617,209507,2018,Texas,LanceGooden,republican,False,TX-05,0.623449336,78666,130617,0.375481487,0.623449336,JebHensarling,JebHensarling,JebHensarling,JebHensarling,JebHensarling,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,1.0,0.87851913,0.848148913,0.889260273,1.0,0.0,0.12148087,0.151851087,0.110739727,2.25e-15,0,78666.0,DanWood,130617.0,LanceGooden,0,0,0,0
8179,2012-TX-06,145019,249936,2012,Texas,JoeBarton,republican,False,TX-06,0.580224537,100070,149866,0.400382498,0.5996175020000001,JoeBarton,JoeBarton,JoeBarton,JoeBarton,JoeBarton,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.688004823,0.6699350820000001,0.658514093,0.653710196,0.6659457289999999,0.311995177,0.330064918,0.34148590700000003,0.346289804,0.334054271,0,98053.0,KennethSanders,145019.0,JoeBarton,0,1,0,0
8614,2014-TX-06,92334,150996,2014,Texas,JoeBarton,republican,False,TX-06,0.6114996420000001,55027,95969,0.364426872,0.635573128,JoeBarton,JoeBarton,JoeBarton,JoeBarton,JoeBarton,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.5996175020000001,0.646734775,0.640187022,0.64383632,0.643811162,0.400382498,0.353265225,0.35981297799999995,0.35616368,0.35618883799999995,0,55027.0,DavidECozad,92334.0,JoeBarton,0,1,0,0
9049,2016-TX-06,159444,273296,2016,Texas,JoeBarton,republican,False,TX-06,0.583411393,113852,159444,0.41658860700000006,0.583411393,JoeBarton,JoeBarton,JoeBarton,JoeBarton,JoeBarton,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.635573128,0.639264243,0.6417705220000001,0.641065151,0.617595315,0.364426872,0.36073575700000005,0.358229478,0.358934849,0.382404685,0,106667.0,RubyFayeWoolridge,159444.0,JoeBarton,0,1,0,0
9484,2018-TX-06,135961,256042,2018,Texas,RonWright,republican,False,TX-06,0.531010537,116350,139692,0.454417635,0.545582365,JoeBarton,JoeBarton,JoeBarton,JoeBarton,JoeBarton,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.583411393,0.630098696,0.626651712,0.606200674,0.60949226,0.41658860700000006,0.369901304,0.373348289,0.393799326,0.39050774,0,116350.0,JanaLynneSanchez,135961.0,RonWright,0,0,0,1
8180,2012-TX-07,142793,234837,2012,Texas,JohnCulberson,republican,False,TX-07,0.608051542,87375,147462,0.37206658200000003,0.627933418,JohnCulberson,JohnCulberson,JohnCulberson,JohnCulberson,JohnCulberson,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.994222635,0.7678013909999999,0.709885346,0.728703518,0.785307265,0.0,0.228222575,0.285278219,0.26937069399999997,0.211804052,0,85553.0,JamesCargas,142793.0,JohnCulberson,0,1,0,0
8615,2014-TX-07,90606,143219,2014,Texas,JohnCulberson,republican,False,TX-07,0.632639524,49478,93741,0.345470922,0.6545290779999999,JohnCulberson,JohnCulberson,JohnCulberson,JohnCulberson,JohnCulberson,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.627933418,0.69349496,0.703510993,0.7328493159999999,0.8110780259999999,0.37206658200000003,0.302635891,0.295044666,0.265224895,0.18603329100000002,0,49478.0,JamesCargas,90606.0,JohnCulberson,0,1,0,0
9050,2016-TX-07,143542,255533,2016,Texas,JohnCulberson,republican,False,TX-07,0.561735666,111991,143542,0.438264334,0.561735666,JohnCulberson,JohnCulberson,JohnCulberson,JohnCulberson,JohnCulberson,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.6545290779999999,0.69371461,0.713269257,0.7588950440000001,0.641231248,0.345470922,0.305129917,0.285286402,0.239179168,0.358768752,0,111991.0,JamesCargas,143542.0,JohnCulberson,0,1,0,0
9485,2018-TX-07,127959,243601,2018,Texas,LizziePannillFletcher,democrat,False,TX-07,0.525281095,127959,115642,0.525281095,0.474718905,JohnCulberson,JohnCulberson,JohnCulberson,JohnCulberson,JohnCulberson,0,0,0,0,0,republican,0,0,0,0,1,5,4,3,2,0,0,0,0,0,0.561735666,0.682962539,0.7096051990000001,0.614732721,0.608132372,0.438264334,0.315881988,0.28895046,0.38526727899999996,0.39186762799999997,1,127959.0,LizziePannillFletcher,115642.0,JohnCulberson,0,1,1,1
8181,2012-TX-08,194043,251052,2012,Texas,KevinBrady,republican,False,TX-08,0.772919555,51051,200001,0.20334831,0.79665169,KevinBrady,KevinBrady,KevinBrady,KevinBrady,KevinBrady,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.8274780079999999,0.791138025,0.738922532,0.7507911740000001,0.7897982920000001,0.17252199199999999,0.208861975,0.261077469,0.24920882600000002,0.21020170800000001,0,51051.0,NeilBurns,194043.0,KevinBrady,0,1,0,0
8616,2014-TX-08,125066,140013,2014,Texas,KevinBrady,republican,False,TX-08,0.893245627,0,140013,0.0,1.0,KevinBrady,KevinBrady,KevinBrady,KevinBrady,KevinBrady,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.79665169,0.750468363,0.762256303,0.7920827579999999,0.8120648490000001,0.20334831,0.249531637,0.237743697,0.207917242,0.18793515100000002,0,,None,125066.0,KevinBrady,0,1,0,0
9051,2016-TX-08,236379,236379,2016,Texas,KevinBrady,republican,False,TX-08,1.0,0,236379,0.0,1.0,KevinBrady,KevinBrady,KevinBrady,KevinBrady,KevinBrady,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,1.0,0.809805042,0.844062069,0.8747098990000001,0.898325845,0.0,0.190194958,0.155937931,0.125290101,0.101674155,0,,None,236379.0,KevinBrady,0,1,0,0
9486,2018-TX-08,200619,273170,2018,Texas,KevinBrady,republican,False,TX-08,0.734410806,67930,205240,0.248672988,0.7513270120000001,KevinBrady,KevinBrady,KevinBrady,KevinBrady,KevinBrady,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,1.0,0.875249655,0.906032425,0.93221723,1.0,0.0,0.124750345,0.093967576,0.06778277,2.25e-15,0,67930.0,StevenDavid,200619.0,KevinBrady,0,1,0,0
8182,2012-TX-09,144075,183566,2012,Texas,AlGreen,democrat,False,TX-09,0.784867568,145818,37748,0.79436279,0.20563721,AlGreen,AlGreen,AlGreen,AlGreen,NickLampson,1,1,1,1,0,democrat,4,4,3,2,0,0,0,0,0,1,5,4,3,2,0.242608753,0.199647401,0.146070424,0.10204628,0.153069419,0.757391247,0.8003525990000001,0.853929577,0.89795372,0.846930581,1,144075.0,AlGreen,36139.0,SteveMueller,1,0,0,0
8617,2014-TX-09,78109,86003,2014,Texas,AlGreen,democrat,False,TX-09,0.9082125040000001,78109,7894,0.9082125040000001,0.091787496,AlGreen,AlGreen,AlGreen,AlGreen,AlGreen,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.20563721,0.157983781,0.127944012,0.170592016,0.22412298100000003,0.79436279,0.842016219,0.872055988,0.829407984,0.7758770190000001,1,78109.0,AlGreen,7894.0,JohnnyJohnson,1,0,0,0
9052,2016-TX-09,152032,188523,2016,Texas,AlGreen,democrat,False,TX-09,0.806437411,152032,36491,0.806437411,0.19356258899999998,AlGreen,AlGreen,AlGreen,AlGreen,AlGreen,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.091787496,0.120712709,0.150890886,0.180011153,0.14871235300000002,0.9082125040000001,0.8792872909999999,0.8491091140000001,0.8199888470000001,0.851287647,1,152032.0,AlGreen,36491.0,JeffMartin,1,0,0,0
9487,2018-TX-09,136256,153001,2018,Texas,AlGreen,democrat,False,TX-09,0.8905562709999999,136256,5940,0.8905562709999999,0.038823276000000004,AlGreen,AlGreen,AlGreen,AlGreen,AlGreen,1,1,1,1,1,democrat,5,4,3,2,0,0,0,0,0,1,5,4,3,2,0.19356258899999998,0.159425227,0.183399012,0.163662432,0.142675042,0.806437411,0.8405747729999999,0.8166009879999999,0.8363375679999999,0.857324958,1,136256.0,AlGreen,5940.0,PhilKurtz,1,0,0,0
8183,2012-TX-10,159783,264019,2012,Texas,MichaelTMcCaul,republican,False,TX-10,0.605195081,95710,168309,0.362511789,0.637488211,MichaelTMcCaul,MichaelTMcCaul,MichaelTMcCaul,MichaelTMcCaul,LloydDoggett,1,1,1,1,0,republican,4,4,3,2,1,4,4,3,2,0,1,0,0,0,0.669511221,0.586002381,0.69343172,0.611332116,0.619015089,0.330488779,0.401943726,0.29150091300000003,0.38866788399999996,0.38098491100000004,0,95710.0,TawanaWCadien,159783.0,MichaelTMcCaul,0,1,0,0
8618,2014-TX-10,109726,176460,2014,Texas,MichaelTMcCaul,republican,False,TX-10,0.621817976,60243,116217,0.341397484,0.658602516,MichaelTMcCaul,MichaelTMcCaul,MichaelTMcCaul,MichaelTMcCaul,MichaelTMcCaul,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.637488211,0.682243018,0.61787114,0.6251727970000001,0.653499716,0.362511789,0.305703088,0.38212886100000004,0.374827203,0.346500284,0,60243.0,TawanaWalterCadien,109726.0,MichaelTMcCaul,0,1,0,0
9053,2016-TX-10,179221,312600,2016,Texas,MichaelTMcCaul,republican,False,TX-10,0.573323736,120170,192430,0.384420985,0.615579015,MichaelTMcCaul,MichaelTMcCaul,MichaelTMcCaul,MichaelTMcCaul,MichaelTMcCaul,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.658602516,0.626017415,0.6335302270000001,0.655200649,0.6480453629999999,0.341397484,0.373982585,0.36646977399999997,0.34479935100000003,0.351954637,0,120170.0,TawanaWCadien,179221.0,MichaelTMcCaul,0,1,0,0
9488,2018-TX-10,157166,307827,2018,Texas,MichaelTMcCaul,republican,False,TX-10,0.510566,144034,163793,0.467905674,0.5320943260000001,MichaelTMcCaul,MichaelTMcCaul,MichaelTMcCaul,MichaelTMcCaul,MichaelTMcCaul,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.615579015,0.629939984,0.645295241,0.637223247,0.637090765,0.384420985,0.370060016,0.354704759,0.36277675299999995,0.362909235,0,144034.0,MikeSiegel,157166.0,MichaelTMcCaul,0,1,0,1
8184,2012-TX-11,177742,226023,2012,Texas,MikeConaway,republican,False,TX-11,0.7863889959999999,41970,184053,0.18568906699999999,0.814310933,MikeConaway,MikeConaway,MikeConaway,MikeConaway,ChetEdwards,1,1,1,1,0,republican,4,4,3,2,1,4,4,3,2,0,1,0,0,0,0.83624308,0.820554905,0.904575908,0.94541436,0.91812154,0.16375692,0.179445095,0.09542409199999999,0.05458564,0.08187846,0,41970.0,JimRiley,177742.0,MikeConaway,0,1,0,0
8619,2014-TX-11,107939,119574,2014,Texas,MikeConaway,republican,False,TX-11,0.902696238,0,119574,0.0,1.0,MikeConaway,MikeConaway,MikeConaway,MikeConaway,MikeConaway,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,0.814310933,0.886522913,0.9126385029999999,0.883518004,0.825277006,0.18568906699999999,0.11347708699999999,0.087361497,0.11648199599999999,0.174722994,0,,None,107939.0,MikeConaway,0,1,0,0
9054,2016-TX-11,201871,225548,2016,Texas,MikeConaway,republican,False,TX-11,0.895024562,0,225548,0.0,1.0,MikeConaway,MikeConaway,MikeConaway,MikeConaway,MikeConaway,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,1.0,0.9301108029999999,0.9126385029999999,0.883518004,0.907155466,0.0,0.069889197,0.087361497,0.11648199599999999,0.092844534,0,,None,201871.0,MikeConaway,0,1,0,0
9489,2018-TX-11,176603,220377,2018,Texas,MikeConaway,republican,False,TX-11,0.8013676559999999,40631,179746,0.18437042,0.81562958,MikeConaway,MikeConaway,MikeConaway,MikeConaway,MikeConaway,1,1,1,1,1,republican,5,4,3,2,1,5,4,3,2,0,0,0,0,0,1.0,0.9301108029999999,0.9126385029999999,0.938103644,1.0,0.0,0.069889197,0.087361497,0.061896356,1.7100000000000002e-15,0,40631.0,JennieLouLeeder,176603.0,MikeConaway,0,1,0,0
